"","Timestamp","close","high","low","trade_count","open","Volume","vwap","Date","Time"
"3831",2017-11-01 15:00:00,257.66,257.75,257.37,24333,257.44,5014068,257.596972,2017-11-01,"15:00:00"
"3832",2017-11-01 16:00:00,257.51,257.76,257.42,36736,257.66,9714767,257.508719,2017-11-01,"16:00:00"
"3833",2017-11-02 09:00:00,257.51,257.54,257.17,393,257.29,224098,257.396516,2017-11-02,"09:00:00"
"3834",2017-11-02 10:00:00,257.37,257.53,257.25,19515,257.49,4192567,257.424609,2017-11-02,"10:00:00"
"3835",2017-11-02 11:00:00,256.93,257.39,256.19,57351,257.37,12377187,256.768034,2017-11-02,"11:00:00"
"3836",2017-11-02 12:00:00,257.03,257.27,256.63,32422,256.93,6337320,256.984593,2017-11-02,"12:00:00"
"3837",2017-11-02 13:00:00,257.35,257.46,256.97,23428,257.035,6165196,257.343057,2017-11-02,"13:00:00"
"3838",2017-11-02 14:00:00,257.18,257.4,257.11,16201,257.35,3253496,257.287444,2017-11-02,"14:00:00"
"3839",2017-11-02 15:00:00,257.055,257.44,257.05,16752,257.18,3772558,257.274238,2017-11-02,"15:00:00"
"3840",2017-11-02 16:00:00,257.61,257.75,257.05,46686,257.055,11817340,257.517225,2017-11-02,"16:00:00"
"3841",2017-11-03 09:00:00,257.8,258.06,257.59,570,257.59,274950,257.826066,2017-11-03,"09:00:00"
"3842",2017-11-03 10:00:00,257.49,257.9,257.3,22811,257.74,7062860,257.542852,2017-11-03,"10:00:00"
"3843",2017-11-03 11:00:00,257.625,257.72,257.38,24752,257.49,4999003,257.556345,2017-11-03,"11:00:00"
"3844",2017-11-03 12:00:00,257.94,257.99,257.57,22672,257.63,4332277,257.771204,2017-11-03,"12:00:00"
"3845",2017-11-03 13:00:00,258.13,258.21,257.94,22586,257.945,5512828,258.02282,2017-11-03,"13:00:00"
"3846",2017-11-03 14:00:00,258.365,258.38,258.13,18184,258.1311,4416541,258.209934,2017-11-03,"14:00:00"
"3847",2017-11-03 15:00:00,258.4,258.5,258.25,21328,258.36,4739128,258.311007,2017-11-03,"15:00:00"
"3848",2017-11-03 16:00:00,258.44,258.45,258.23,52002,258.405,12422111,258.344548,2017-11-03,"16:00:00"
"3849",2017-11-06 09:00:00,258.22,258.28,258.17,136,258.2,97477,258.232301,2017-11-06,"09:00:00"
"3850",2017-11-06 10:00:00,258.28,258.45,257.651,200,258.45,121009,258.098073,2017-11-06,"10:00:00"
"3851",2017-11-06 11:00:00,258.58,258.59,258.22,16038,258.28,4564898,258.432026,2017-11-06,"11:00:00"
"3852",2017-11-06 12:00:00,258.62,258.78,258.4401,20340,258.585,5515874,258.577808,2017-11-06,"12:00:00"
"3853",2017-11-06 13:00:00,258.56,258.8,258.52,15906,258.61,3264472,258.631517,2017-11-06,"13:00:00"
"3854",2017-11-06 14:00:00,258.78,258.825,258.53,12931,258.57,3900339,258.58932,2017-11-06,"14:00:00"
"3855",2017-11-06 15:00:00,258.84,258.89,258.73,12051,258.79,3925623,258.651424,2017-11-06,"15:00:00"
"3856",2017-11-06 16:00:00,258.94,258.94,258.75,13201,258.83,2913140,258.775259,2017-11-06,"16:00:00"
"3857",2017-11-07 09:00:00,258.71,258.85,258.66,140,258.82,80581,258.776419,2017-11-07,"09:00:00"
"3858",2017-11-07 10:00:00,258.92,258.94,258.69,357,258.69,224488,258.837999,2017-11-07,"10:00:00"
"3859",2017-11-07 11:00:00,259.2,259.35,258.81,18866,258.9,4868370,259.168129,2017-11-07,"11:00:00"
"3860",2017-11-07 12:00:00,258.735,259.27,258.56,29513,259.2,9010078,258.904715,2017-11-07,"12:00:00"
"3861",2017-11-07 13:00:00,258.26,258.935,258.21,21954,258.74,9054008,258.747264,2017-11-07,"13:00:00"
"3862",2017-11-07 14:00:00,258.4238,258.52,258.09,26354,258.26,6130054,258.321783,2017-11-07,"14:00:00"
"3863",2017-11-07 15:00:00,258.49,258.66,258.4,12966,258.42,3266373,258.543146,2017-11-07,"15:00:00"
"3864",2017-11-07 16:00:00,258.33,258.5621,258.3,15226,258.4868,7215917,258.549069,2017-11-07,"16:00:00"
"3865",2017-11-08 09:00:00,258.34,258.48,258.25,175,258.4,95237,258.350798,2017-11-08,"09:00:00"
"3866",2017-11-08 10:00:00,258.5,258.57,258.29,390,258.42,233849,258.461194,2017-11-08,"10:00:00"
"3867",2017-11-08 11:00:00,258.25,258.58,258.15,17398,258.5,4331410,258.36128,2017-11-08,"11:00:00"
"3868",2017-11-08 12:00:00,258.53,258.58,258.23,25757,258.26,5819087,258.452613,2017-11-08,"12:00:00"
"3869",2017-11-08 13:00:00,258.58,258.68,258.405,16925,258.53,3127773,258.558197,2017-11-08,"13:00:00"
"3870",2017-11-08 14:00:00,258.8999,258.94,258.55,19861,258.58,4462678,258.7454,2017-11-08,"14:00:00"
"3871",2017-11-08 15:00:00,259.005,259.075,258.89,18775,258.9,6396027,258.894615,2017-11-08,"15:00:00"
"3872",2017-11-08 16:00:00,259.05,259.14,258.9,15784,259.0025,4126988,258.958278,2017-11-08,"16:00:00"
"3873",2017-11-09 09:00:00,257.92,258.35,257.85,1224,258.34,730696,258.101068,2017-11-09,"09:00:00"
"3874",2017-11-09 10:00:00,257.86,258.34,257.57,1885,258.15,1137110,257.839928,2017-11-09,"10:00:00"
"3875",2017-11-09 11:00:00,257.75,258.08,257.435,37413,257.87,9156146,257.741033,2017-11-09,"11:00:00"
"3876",2017-11-09 12:00:00,258.36,258.39,257.745,45134,257.755,9800978,258.069154,2017-11-09,"12:00:00"
"3877",2017-11-09 13:00:00,257.35,258.38,257.04,49328,258.365,13756901,257.828305,2017-11-09,"13:00:00"
"3878",2017-11-09 14:00:00,257.04,257.36,256.36,73836,257.355,16391784,256.819236,2017-11-09,"14:00:00"
"3879",2017-11-09 15:00:00,257.54,257.65,256.77,44732,257.04,9980507,257.339497,2017-11-09,"15:00:00"
"3880",2017-11-09 16:00:00,257.65,257.885,257.52,32116,257.54,12108696,258.148454,2017-11-09,"16:00:00"
"3881",2017-11-10 09:00:00,257.66,257.7,257.32,442,257.42,283660,257.512678,2017-11-10,"09:00:00"
"3882",2017-11-10 10:00:00,257.76,257.85,257.38,577,257.65,388538,257.734475,2017-11-10,"10:00:00"
"3883",2017-11-10 11:00:00,257.72,257.96,257.57,22733,257.75,5377373,257.756589,2017-11-10,"11:00:00"
"3884",2017-11-10 12:00:00,257.73,257.93,257.37,32747,257.7101,8654565,257.670541,2017-11-10,"12:00:00"
"3885",2017-11-10 13:00:00,257.84,257.86,257.5,18266,257.74,3374705,257.689087,2017-11-10,"13:00:00"
"3886",2017-11-10 14:00:00,257.7,257.98,257.68,15154,257.835,2645853,257.857835,2017-11-10,"14:00:00"
"3887",2017-11-10 15:00:00,257.83,257.92,257.63,13408,257.71,2371881,257.783487,2017-11-10,"15:00:00"
"3888",2017-11-10 16:00:00,258.15,258.19,257.83,26962,257.83,8525587,258.122071,2017-11-10,"16:00:00"
"3889",2017-11-13 09:00:00,257.39,257.67,257.2,342,257.61,186310,257.430704,2017-11-13,"09:00:00"
"3890",2017-11-13 10:00:00,257.19,257.5,257.19,553,257.4,270514,257.315253,2017-11-13,"10:00:00"
"3891",2017-11-13 11:00:00,257.83,257.85,257.08,23960,257.21,6067550,257.490408,2017-11-13,"11:00:00"
"3892",2017-11-13 12:00:00,258.07,258.255,257.815,29378,257.82,7292276,258.027415,2017-11-13,"12:00:00"
"3893",2017-11-13 13:00:00,258.28,258.31,258,15260,258.0677,3716187,258.139038,2017-11-13,"13:00:00"
"3894",2017-11-13 14:00:00,258.25,258.36,258.17,10200,258.28,3666714,258.205269,2017-11-13,"14:00:00"
"3895",2017-11-13 15:00:00,258.34,258.38,258.1,11513,258.26,2816455,258.205946,2017-11-13,"15:00:00"
"3896",2017-11-13 16:00:00,258.34,258.43,258.29,14345,258.34,6565235,258.352478,2017-11-13,"16:00:00"
"3897",2017-11-14 09:00:00,257.76,257.97,257.6,397,257.97,275958,257.797543,2017-11-14,"09:00:00"
"3898",2017-11-14 10:00:00,257.52,257.97,257.51,536,257.97,348533,257.733124,2017-11-14,"10:00:00"
"3899",2017-11-14 11:00:00,257.24,257.67,257.16,24551,257.53,6279098,257.43859,2017-11-14,"11:00:00"
"3900",2017-11-14 12:00:00,257.695,257.85,256.52,61671,257.235,13356492,257.1775,2017-11-14,"12:00:00"
"3901",2017-11-14 13:00:00,257.74,257.78,257.48,23262,257.7,5832071,257.750219,2017-11-14,"13:00:00"
"3902",2017-11-14 14:00:00,257.31,257.84,257.14,17921,257.74,6604016,257.70574,2017-11-14,"14:00:00"
"3903",2017-11-14 15:00:00,257.51,257.66,257.08,16950,257.3,4881872,257.372339,2017-11-14,"15:00:00"
"3904",2017-11-14 16:00:00,257.68,257.73,257.45,16411,257.52,3456037,257.633227,2017-11-14,"16:00:00"
"3905",2017-11-15 09:00:00,256.78,256.84,256.55,452,256.55,222647,256.687995,2017-11-15,"09:00:00"
"3906",2017-11-15 10:00:00,256.76,257.171,256.58,1117,256.81,677905,256.790323,2017-11-15,"10:00:00"
"3907",2017-11-15 11:00:00,255.9163,256.76,255.63,44960,256.76,11843849,256.049826,2017-11-15,"11:00:00"
"3908",2017-11-15 12:00:00,256.91,256.92,255.84,45392,255.91,11424089,256.405501,2017-11-15,"12:00:00"
"3909",2017-11-15 13:00:00,257.02,257.22,256.81,29158,256.92,7553259,257.020801,2017-11-15,"13:00:00"
"3910",2017-11-15 14:00:00,256.94,257.05,256.67,19207,257.015,5061313,257.063581,2017-11-15,"14:00:00"
"3911",2017-11-15 15:00:00,256.63,256.95,256.6,19850,256.95,7300035,257.270478,2017-11-15,"15:00:00"
"3912",2017-11-15 16:00:00,256.79,256.865,256.51,20158,256.63,4326096,256.677669,2017-11-15,"16:00:00"
"3913",2017-11-16 09:00:00,257.48,257.55,257.34,328,257.39,282419,257.42929,2017-11-16,"09:00:00"
"3914",2017-11-16 10:00:00,257.43,257.59,257.32,701,257.42,504654,257.47362,2017-11-16,"10:00:00"
"3915",2017-11-16 11:00:00,257.645,257.85,257.43,23988,257.44,6179695,257.645562,2017-11-16,"11:00:00"
"3916",2017-11-16 12:00:00,258.35,258.4758,257.64,43081,257.64,16654088,258.11349,2017-11-16,"12:00:00"
"3917",2017-11-16 13:00:00,258.5,258.53,258.22,26857,258.35,6014643,258.39431,2017-11-16,"13:00:00"
"3918",2017-11-16 14:00:00,258.74,258.825,258.49,22903,258.49,4661655,258.663964,2017-11-16,"14:00:00"
"3919",2017-11-16 15:00:00,258.79,258.89,258.65,20352,258.735,6191859,258.218414,2017-11-16,"15:00:00"
"3920",2017-11-16 16:00:00,258.76,259.04,258.73,27066,258.79,7601354,258.576783,2017-11-16,"16:00:00"
"3921",2017-11-17 09:00:00,258.64,258.66,258.43,254,258.45,162018,258.534692,2017-11-17,"09:00:00"
"3922",2017-11-17 10:00:00,258.43,258.62,258.33,749,258.51,599515,258.501347,2017-11-17,"10:00:00"
"3923",2017-11-17 11:00:00,258.27,258.46,257.97,30318,258.45,8138974,258.196394,2017-11-17,"11:00:00"
"3924",2017-11-17 12:00:00,258.25,258.44,258.03,29412,258.275,8750316,258.198344,2017-11-17,"12:00:00"
"3925",2017-11-17 13:00:00,258.23,258.29,257.89,24514,258.25,5653119,258.170245,2017-11-17,"13:00:00"
"3926",2017-11-17 14:00:00,258.295,258.36,258.09,18079,258.22,4481008,258.298498,2017-11-17,"14:00:00"
"3927",2017-11-17 15:00:00,258.215,258.33,258.09,14867,258.29,3815249,258.267622,2017-11-17,"15:00:00"
"3928",2017-11-17 16:00:00,258.205,258.28,258.04,14421,258.21,5275074,258.367051,2017-11-17,"16:00:00"
"3929",2017-11-20 09:00:00,257.65,257.77,257.63,295,257.74,218209,257.69514,2017-11-20,"09:00:00"
"3930",2017-11-20 10:00:00,257.99,258.03,257.62,661,257.71,305429,257.880065,2017-11-20,"10:00:00"
"3931",2017-11-20 11:00:00,258.15,258.19,257.86,19202,257.99,5984631,258.016694,2017-11-20,"11:00:00"
"3932",2017-11-20 12:00:00,258.26,258.29,257.96,24676,258.145,6338025,258.096765,2017-11-20,"12:00:00"
"3933",2017-11-20 13:00:00,258.32,258.395,258.19,20063,258.265,3867461,258.286022,2017-11-20,"13:00:00"
"3934",2017-11-20 14:00:00,258.33,258.36,258.11,16937,258.32,4169257,258.282005,2017-11-20,"14:00:00"
"3935",2017-11-20 15:00:00,258.47,258.49,258.28,16263,258.33,3265252,258.39912,2017-11-20,"15:00:00"
"3936",2017-11-20 16:00:00,258.4,258.49,258.36,14699,258.465,5214373,258.192498,2017-11-20,"16:00:00"
"3937",2017-11-21 09:00:00,259.1,259.18,258.97,435,259.05,388292,259.092271,2017-11-21,"09:00:00"
"3938",2017-11-21 10:00:00,259.29,259.37,259,720,259.1,586366,259.216915,2017-11-21,"10:00:00"
"3939",2017-11-21 11:00:00,259.665,259.76,259.09,23334,259.29,5818278,259.498388,2017-11-21,"11:00:00"
"3940",2017-11-21 12:00:00,259.99,260.02,259.62,40239,259.665,7969970,259.878365,2017-11-21,"12:00:00"
"3941",2017-11-21 13:00:00,260,260.06,259.86,22624,259.99,6441665,259.590754,2017-11-21,"13:00:00"
"3942",2017-11-21 14:00:00,259.97,260.04,259.9,20029,260.01,4255318,259.98453,2017-11-21,"14:00:00"
"3943",2017-11-21 15:00:00,259.98,260.2,259.94,21496,259.97,4641386,260.031901,2017-11-21,"15:00:00"
"3944",2017-11-21 16:00:00,260.04,260.05,259.9,18581,259.98,7230377,259.312688,2017-11-21,"16:00:00"
"3945",2017-11-22 09:00:00,260.19,260.19,259.97,573,259.97,188183,260.096069,2017-11-22,"09:00:00"
"3946",2017-11-22 10:00:00,259.99,260.18,259.93,519,259.99,497045,260.062201,2017-11-22,"10:00:00"
"3947",2017-11-22 11:00:00,259.98,260.15,259.9,17704,259.99,3930715,260.019432,2017-11-22,"11:00:00"
"3948",2017-11-22 12:00:00,259.94,260.04,259.68,27579,259.98,7382986,259.897779,2017-11-22,"12:00:00"
"3949",2017-11-22 13:00:00,259.76,260,259.67,17977,259.95,4346701,259.838674,2017-11-22,"13:00:00"
"3950",2017-11-22 14:00:00,259.775,259.8,259.6,12237,259.77,2782994,259.704589,2017-11-22,"14:00:00"
"3951",2017-11-22 15:00:00,259.8,259.82,259.57,15472,259.77,5137577,259.824167,2017-11-22,"15:00:00"
"3952",2017-11-22 16:00:00,259.88,259.97,259.79,17622,259.805,4127662,259.890376,2017-11-22,"16:00:00"
"3953",2017-11-23 09:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"09:00:00"
"3954",2017-11-23 10:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"10:00:00"
"3955",2017-11-23 11:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"11:00:00"
"3956",2017-11-23 12:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"12:00:00"
"3957",2017-11-23 13:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"13:00:00"
"3958",2017-11-23 14:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"14:00:00"
"3959",2017-11-23 15:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"15:00:00"
"3960",2017-11-23 16:00:00,NA,NA,NA,NA,NA,0,NA,2017-11-23,"16:00:00"
"3961",2017-11-24 09:00:00,260.35,260.4,260.25,268,260.29,154074,260.331815,2017-11-24,"09:00:00"
"3962",2017-11-24 10:00:00,260.3,260.42,260.25,718,260.27,714044,260.349353,2017-11-24,"10:00:00"
"3963",2017-11-24 11:00:00,260.273,260.33,260.17,15712,260.31,4283331,260.26973,2017-11-24,"11:00:00"
"3964",2017-11-24 12:00:00,260.3289,260.36,260.16,14607,260.28,5260067,260.080977,2017-11-24,"12:00:00"
"3965",2017-11-24 13:00:00,260.38,260.48,260.32,15416,260.32,3151661,260.398283,2017-11-24,"13:00:00"
"3966",2017-11-24 14:00:00,260.34,260.48,260.26,32660,260.38,7311710,260.387122,2017-11-24,"14:00:00"
"3967",2017-11-24 15:00:00,260.01,260.45,260.01,4247,260.35,7531808,260.321543,2017-11-24,"15:00:00"
"3968",2017-11-24 16:00:00,260.14,260.14,259.8,251,260.01,408540,259.866077,2017-11-24,"16:00:00"
"3969",2017-11-27 09:00:00,260.29,260.53,260.2,398,260.53,264213,260.381359,2017-11-27,"09:00:00"
"3970",2017-11-27 10:00:00,260.28,260.52,260.18,575,260.52,366309,260.336317,2017-11-27,"10:00:00"
"3971",2017-11-27 11:00:00,260.575,260.75,260.24,18037,260.3,4230910,260.534447,2017-11-27,"11:00:00"
"3972",2017-11-27 12:00:00,260.61,260.6868,260.47,22382,260.58,5278338,260.559906,2017-11-27,"12:00:00"
"3973",2017-11-27 13:00:00,260.31,260.63,260,27490,260.62,9504624,260.271794,2017-11-27,"13:00:00"
"3974",2017-11-27 14:00:00,260.27,260.32,260.15,15215,260.31,5046768,260.266748,2017-11-27,"14:00:00"
"3975",2017-11-27 15:00:00,260.42,260.44,260.265,12827,260.27,2557431,260.371198,2017-11-27,"15:00:00"
"3976",2017-11-27 16:00:00,260.39,260.43,260.27,11114,260.42,3565073,260.340976,2017-11-27,"16:00:00"
"3977",2017-11-28 09:00:00,260.63,260.71,260.62,231,260.65,249803,260.667218,2017-11-28,"09:00:00"
"3978",2017-11-28 10:00:00,260.74,260.77,260.61,376,260.62,212000,260.687516,2017-11-28,"10:00:00"
"3979",2017-11-28 11:00:00,260.785,260.97,260.655,19592,260.74,5226963,260.765232,2017-11-28,"11:00:00"
"3980",2017-11-28 12:00:00,261.09,261.18,260.7899,27920,260.79,7782836,261.013147,2017-11-28,"12:00:00"
"3981",2017-11-28 13:00:00,261.55,261.57,261.05,28778,261.09,5850712,261.284154,2017-11-28,"13:00:00"
"3982",2017-11-28 14:00:00,261.97,262.0299,261.54,27476,261.55,10208559,261.178555,2017-11-28,"14:00:00"
"3983",2017-11-28 15:00:00,261.42,262.26,261.37,40021,261.975,13578270,261.450028,2017-11-28,"15:00:00"
"3984",2017-11-28 16:00:00,262.42,262.49,261.17,42517,261.42,14505446,261.491065,2017-11-28,"16:00:00"
"3985",2017-11-29 09:00:00,263.05,263.16,263.04,218,263.12,159534,263.12603,2017-11-29,"09:00:00"
"3986",2017-11-29 10:00:00,263.04,263.13,262.87,464,263.09,406412,262.971264,2017-11-29,"10:00:00"
"3987",2017-11-29 11:00:00,263.51,263.63,262.96,30564,263.04,7772786,263.236288,2017-11-29,"11:00:00"
"3988",2017-11-29 12:00:00,262.85,263.52,262.72,52700,263.5101,11879060,263.079292,2017-11-29,"12:00:00"
"3989",2017-11-29 13:00:00,262.31,262.96,262.28,40051,262.85,10506228,262.657609,2017-11-29,"13:00:00"
"3990",2017-11-29 14:00:00,262.715,262.84,262.2,37514,262.31,13002940,262.651656,2017-11-29,"14:00:00"
"3991",2017-11-29 15:00:00,262.4751,262.8166,262.4,18927,262.715,6614059,262.643412,2017-11-29,"15:00:00"
"3992",2017-11-29 16:00:00,262.58,262.78,262.47,24424,262.47,7171384,262.67832,2017-11-29,"16:00:00"
"3993",2017-11-30 09:00:00,263.52,263.54,263.33,291,263.54,208825,263.410119,2017-11-30,"09:00:00"
"3994",2017-11-30 10:00:00,263.52,263.57,263.4,662,263.4,562238,263.50508,2017-11-30,"10:00:00"
"3995",2017-11-30 11:00:00,263.94,264.19,263.52,35403,263.55,10351848,263.928687,2017-11-30,"11:00:00"
"3996",2017-11-30 12:00:00,264.37,264.41,263.77,44930,263.945,11586824,263.950002,2017-11-30,"12:00:00"
"3997",2017-11-30 13:00:00,264.56,264.86,264.32,46373,264.38,9996036,264.54208,2017-11-30,"13:00:00"
"3998",2017-11-30 14:00:00,265.56,266.05,264.565,68326,264.57,17409358,265.367813,2017-11-30,"14:00:00"
"3999",2017-11-30 15:00:00,265.05,265.8782,264.8,47757,265.56,11003968,265.012965,2017-11-30,"15:00:00"
"4000",2017-11-30 16:00:00,264.855,265.27,264.79,36176,265.055,10712215,264.701867,2017-11-30,"16:00:00"
"4001",2017-12-01 09:00:00,264.18,264.25,263.8,1233,263.86,539758,264.049763,2017-12-01,"09:00:00"
"4002",2017-12-01 10:00:00,264.66,264.92,263.82,2639,264,1796643,264.6979,2017-12-01,"10:00:00"
"4003",2017-12-01 11:00:00,264.77,265.09,264.5,31403,264.68,7988825,264.826725,2017-12-01,"11:00:00"
"4004",2017-12-01 12:00:00,265.14,265.31,264.53,54634,264.76,11151938,264.99084,2017-12-01,"12:00:00"
"4005",2017-12-01 13:00:00,263.2,265.18,260.76,254004,265.15,53567091,262.795101,2017-12-01,"13:00:00"
"4006",2017-12-01 14:00:00,263.73,263.78,262.81,107428,263.21,24990232,263.372949,2017-12-01,"14:00:00"
"4007",2017-12-01 15:00:00,263.98,264.25,263.52,48209,263.71,12005073,263.85964,2017-12-01,"15:00:00"
"4008",2017-12-01 16:00:00,263.865,264.18,263.67,37199,263.99,8353460,263.933745,2017-12-01,"16:00:00"
"4009",2017-12-04 09:00:00,266.18,266.38,266.18,470,266.31,507135,266.296404,2017-12-04,"09:00:00"
"4010",2017-12-04 10:00:00,266.09,266.36,264.46,848,264.46,653943,266.068595,2017-12-04,"10:00:00"
"4011",2017-12-04 11:00:00,266.42,266.8,266.03,43885,266.07,12307784,266.187477,2017-12-04,"11:00:00"
"4012",2017-12-04 12:00:00,265.65,266.5,265.36,72565,266.42,19332081,266.046898,2017-12-04,"12:00:00"
"4013",2017-12-04 13:00:00,265.8,266,265.37,39779,265.64,7640432,265.732512,2017-12-04,"13:00:00"
"4014",2017-12-04 14:00:00,265.81,266.04,265.465,34505,265.8,6451142,265.796991,2017-12-04,"14:00:00"
"4015",2017-12-04 15:00:00,265.939,266.01,265.75,22874,265.81,4940061,265.754274,2017-12-04,"15:00:00"
"4016",2017-12-04 16:00:00,265.03,265.95,264.85,41515,265.94,10010031,265.146996,2017-12-04,"16:00:00"
"4017",2017-12-05 09:00:00,264.62,264.69,264.24,456,264.3,288991,264.567869,2017-12-05,"09:00:00"
"4018",2017-12-05 10:00:00,264.33,264.74,264.32,723,264.6,445863,264.573141,2017-12-05,"10:00:00"
"4019",2017-12-05 11:00:00,264.17,264.65,264.09,24725,264.35,6077252,264.291365,2017-12-05,"11:00:00"
"4020",2017-12-05 12:00:00,264.8,264.89,264.14,49820,264.17,13838727,264.467972,2017-12-05,"12:00:00"
"4021",2017-12-05 13:00:00,264.63,265.15,264.57,31356,264.805,6244086,264.973255,2017-12-05,"13:00:00"
"4022",2017-12-05 14:00:00,264.2345,264.66,264.16,27461,264.63,7392290,264.348205,2017-12-05,"14:00:00"
"4023",2017-12-05 15:00:00,264.35,264.515,264.11,20530,264.2375,3506173,264.319033,2017-12-05,"15:00:00"
"4024",2017-12-05 16:00:00,263.495,264.42,263.35,41348,264.35,10411872,263.832758,2017-12-05,"16:00:00"
"4025",2017-12-06 09:00:00,262.94,262.94,262.75,213,262.85,205103,262.849652,2017-12-06,"09:00:00"
"4026",2017-12-06 10:00:00,263.03,263.06,262.62,916,262.8,939100,262.809755,2017-12-06,"10:00:00"
"4027",2017-12-06 11:00:00,263.23,263.41,262.79,27648,263.03,7462267,263.09636,2017-12-06,"11:00:00"
"4028",2017-12-06 12:00:00,263.565,263.58,262.71,42608,263.23,8766637,263.177276,2017-12-06,"12:00:00"
"4029",2017-12-06 13:00:00,263.245,263.66,263.13,23915,263.57,6780497,263.328944,2017-12-06,"13:00:00"
"4030",2017-12-06 14:00:00,263.18,263.28,262.88,20880,263.24,6866320,263.098865,2017-12-06,"14:00:00"
"4031",2017-12-06 15:00:00,263.479,263.515,263.05,16140,263.2,4053973,263.283874,2017-12-06,"15:00:00"
"4032",2017-12-06 16:00:00,263.515,263.73,263.37,22115,263.47,8897400,263.365809,2017-12-06,"16:00:00"
"4033",2017-12-07 09:00:00,263.16,263.47,263.16,257,263.42,206189,263.362945,2017-12-07,"09:00:00"
"4034",2017-12-07 10:00:00,263.08,263.34,263.07,488,263.15,306036,263.224944,2017-12-07,"10:00:00"
"4035",2017-12-07 11:00:00,263.54,263.56,262.94,20259,263.08,7728647,263.263446,2017-12-07,"11:00:00"
"4036",2017-12-07 12:00:00,263.93,263.95,263.27,30761,263.55,7350031,263.59501,2017-12-07,"12:00:00"
"4037",2017-12-07 13:00:00,264.265,264.31,263.59,25531,263.93,8683371,263.781592,2017-12-07,"13:00:00"
"4038",2017-12-07 14:00:00,264.305,264.31,264.08,15713,264.27,4551940,263.900604,2017-12-07,"14:00:00"
"4039",2017-12-07 15:00:00,264.1671,264.43,264.01,18840,264.305,6558411,263.899583,2017-12-07,"15:00:00"
"4040",2017-12-07 16:00:00,263.9,264.24,263.56,29366,264.17,9250531,263.833899,2017-12-07,"16:00:00"
"4041",2017-12-08 09:00:00,264.7,264.83,264.63,146,264.65,133747,264.729264,2017-12-08,"09:00:00"
"4042",2017-12-08 10:00:00,265.15,265.24,264.73,1242,264.73,996560,265.07638,2017-12-08,"10:00:00"
"4043",2017-12-08 11:00:00,265.05,265.19,264.25,25796,265.13,7121502,264.994383,2017-12-08,"11:00:00"
"4044",2017-12-08 12:00:00,265.14,265.14,264.72,27439,265.05,8335496,264.817489,2017-12-08,"12:00:00"
"4045",2017-12-08 13:00:00,265.08,265.235,264.79,24536,265.14,5816386,265.012488,2017-12-08,"13:00:00"
"4046",2017-12-08 14:00:00,265.305,265.5,265.07,24095,265.085,7555580,265.077187,2017-12-08,"14:00:00"
"4047",2017-12-08 15:00:00,265.35,265.52,265.25,16758,265.3,5721964,265.033965,2017-12-08,"15:00:00"
"4048",2017-12-08 16:00:00,265.125,265.36,264.95,16531,265.35,6005285,264.973239,2017-12-08,"16:00:00"
"4049",2017-12-11 09:00:00,265.43,265.74,265.42,957,265.6,479187,265.604746,2017-12-11,"09:00:00"
"4050",2017-12-11 10:00:00,265.62,265.66,265.25,1820,265.43,826156,265.457399,2017-12-11,"10:00:00"
"4051",2017-12-11 11:00:00,265.965,265.97,265.49,18246,265.56,4416760,265.654068,2017-12-11,"11:00:00"
"4052",2017-12-11 12:00:00,265.71,266.09,265.67,30059,265.97,13364712,265.682679,2017-12-11,"12:00:00"
"4053",2017-12-11 13:00:00,265.87,265.99,265.6,15185,265.71,4808731,265.743826,2017-12-11,"13:00:00"
"4054",2017-12-11 14:00:00,266.16,266.18,265.86,18045,265.87,7520899,265.778388,2017-12-11,"14:00:00"
"4055",2017-12-11 15:00:00,266.155,266.29,266.02,17017,266.16,4765969,266.022205,2017-12-11,"15:00:00"
"4056",2017-12-11 16:00:00,266.125,266.2,266.04,17169,266.155,6532049,265.92748,2017-12-11,"16:00:00"
"4057",2017-12-12 09:00:00,266.68,266.79,266.56,147,266.56,111913,266.683987,2017-12-12,"09:00:00"
"4058",2017-12-12 10:00:00,266.75,266.76,266.31,388,266.67,422565,266.603424,2017-12-12,"10:00:00"
"4059",2017-12-12 11:00:00,266.61,266.77,266.345,21420,266.75,5336813,266.5071,2017-12-12,"11:00:00"
"4060",2017-12-12 12:00:00,266.79,266.9,266.53,25336,266.615,5844018,266.639745,2017-12-12,"12:00:00"
"4061",2017-12-12 13:00:00,267.145,267.24,266.71,30084,266.8,7407979,267.01255,2017-12-12,"13:00:00"
"4062",2017-12-12 14:00:00,267.1534,267.32,266.88,25803,267.15,8831802,266.871706,2017-12-12,"14:00:00"
"4063",2017-12-12 15:00:00,266.96,267.2766,266.93,49142,267.16,14669931,266.80628,2017-12-12,"15:00:00"
"4064",2017-12-12 16:00:00,267.22,267.28,266.87,19463,266.96,9021762,266.804092,2017-12-12,"16:00:00"
"4065",2017-12-13 09:00:00,266.64,266.77,266.55,345,266.75,166918,266.704207,2017-12-13,"09:00:00"
